base_origin,feature,r_mean,r_std,is_significant,n_permutations
syn_LEA_1,nardini_Frac A_zscore,-0.005297272257248885,0.12200277292733612,0.0,100
syn_LEA_1,nardini_Frac D_zscore,-0.015532561660040252,0.09581084243368305,0.0,100
syn_LEA_1,nardini_Frac E_zscore,0.005176087179790941,0.1338682833405033,0.0,100
syn_LEA_1,nardini_Frac G_zscore,-0.02258429805326792,0.10329308106993614,0.0,100
syn_LEA_1,nardini_Frac H_zscore,-0.01920664769270528,0.38133402584300113,0.0,100
syn_LEA_1,nardini_Frac I_zscore,-0.005484600488688783,0.19743825431829126,0.0,100
syn_LEA_1,nardini_Frac K_zscore,-0.004960672788973878,0.13058214314652708,0.0,100
syn_LEA_1,nardini_Frac L_zscore,0.015503767580332091,0.13836216258352385,0.0,100
syn_LEA_1,nardini_Frac M_zscore,0.022082017682140558,0.1394082928213532,0.0,100
syn_LEA_1,nardini_Frac N_zscore,-0.006089822406738106,0.1130074476781234,0.0,100
syn_LEA_1,nardini_Frac P_zscore,-0.013474054069825516,0.10573738696894737,0.0,100
syn_LEA_1,nardini_Frac Q_zscore,-0.01033405471676726,0.12403583296190848,0.0,100
syn_LEA_1,nardini_Frac R_zscore,-0.005599526744847243,0.11054223598517884,0.0,100
syn_LEA_1,nardini_Frac S_zscore,-0.006233879878514157,0.10770872998729354,0.0,100
syn_LEA_1,nardini_Frac T_zscore,-0.005642031128700048,0.12145386905766126,0.0,100
syn_LEA_1,nardini_Frac V_zscore,-0.013443547562751441,0.12987673384800538,0.0,100
syn_LEA_1,nardini_Frac K+R_zscore,0.008304571163779704,0.1996236988488388,0.0,100
syn_LEA_1,nardini_Frac D+E_zscore,-0.020454533130919928,0.1728146655182027,0.0,100
syn_LEA_1,nardini_Frac Polar_zscore,-0.006487909992140614,0.09228891562582962,0.0,100
syn_LEA_1,nardini_Frac Aliphatic_zscore,0.010689915856464083,0.17465341822296324,0.0,100
syn_LEA_1,nardini_R/K Ratio_zscore,0.0014788356049480003,0.09857657155752444,0.0,100
syn_LEA_1,nardini_E/D Ratio_zscore,0.024905262353589315,0.14484378215633165,0.0,100
syn_LEA_1,nardini_Frac Chain Expanding_zscore,-0.010234621864433602,0.14475716322256402,0.0,100
syn_LEA_1,nardini_FCR_zscore,-0.005725591109239925,0.20499941423820098,0.0,100
syn_LEA_1,nardini_NCPR_zscore,0.025834817094474487,0.27490113671887795,0.0,100
syn_LEA_1,nardini_Hydrophobicity_zscore,0.02514244372253032,0.1901573752546331,0.0,100
syn_LEA_1,nardini_Disorder Promoting_zscore,-0.010271053940596861,0.09536738162990362,0.0,100
syn_LEA_1,nardini_Iso point_zscore,0.02463092640301091,0.13747698783356999,0.0,100
syn_LEA_1,nardini_PPII_zscore,0.001441405442535975,0.1192267147179164,0.0,100
syn_LEA_1,cider_kappa,0.022559598621255422,0.13453278818819567,0.0,100
syn_LEA_1,cider_omega,0.012042672164058892,0.10263423499112712,0.0,100
syn_LEA_1,cider_delta,0.016675020536132013,0.11780792174630483,0.0,100
syn_LEA_1,cider_mean_net_charge,-0.010220355044918994,0.23404967792498443,0.0,100
syn_LEA_1,cider_fraction_neutral,0.00827193357445011,0.2193390058256463,0.0,100
syn_LEA_1,sparrow_SCD,-0.006081614181335528,0.08165639305463127,0.0,100
syn_LEA_1,sparrow_SHD,0.013254287507472162,0.3353436988246496,0.0,100
syn_LEA_1,sparrow_complexity,-0.01879627079976494,0.2040953656949936,0.0,100
syn_LEA_1,sparrow_scaled_rg,0.0299798828907132,0.35297661644980666,0.0,100
syn_LEA_1,sparrow_scaled_re,0.0026521274234631302,0.26663017962822694,0.0,100
syn_LEA_1,sparrow_prefactor,-0.00808997963107161,0.2532518370165067,0.0,100
syn_LEA_1,sparrow_scaling_exponent,0.008361883782644904,0.26592568639070924,0.0,100
syn_LEA_1,sparrow_asphericity,-0.006367365163122536,0.2659801779170359,0.0,100
syn_LEA_1,mpipi_epsilon_self,-0.0015929446040794607,0.11503487757808957,0.0,100
syn_LEA_1,calvados_epsilon_self,-0.01597768778189719,0.11074100218082904,0.0,100
syn_LEA_1,avg_helix_prob,0.003227636786392649,0.10314905405303836,0.0,100
syn_LEA_1,avg_beta_prob,0.008319022476179746,0.1053839980084441,0.0,100
syn_LEA_1,avg_coil_prob,-0.007058196863314753,0.11839764325801727,0.0,100
syn_LEA_1,avg_mito_targeting,0.021331344294603653,0.3032727502511828,0.0,100
syn_LEA_1,avg_nes,0.0032813650139765405,0.09889063433674009,0.0,100
syn_LEA_1,avg_nis,0.004258914722252533,0.09370422092213145,0.0,100
At2g46140_tile7,nardini_Frac A_raw,-0.014938572785928392,0.132000078872147,0.0,100
At2g46140_tile7,nardini_Frac C_raw,-0.023730210314522736,0.16548372552061508,0.0,100
At2g46140_tile7,nardini_Frac D_raw,0.015585637724051991,0.13041817299483116,0.0,100
At2g46140_tile7,nardini_Frac E_raw,-0.007158064210319385,0.1326415050100808,0.0,100
At2g46140_tile7,nardini_Frac F_raw,0.02353013169627038,0.13495567874242295,0.0,100
At2g46140_tile7,nardini_Frac G_raw,-0.002574122742611021,0.1646042018522235,0.0,100
At2g46140_tile7,nardini_Frac H_raw,-0.00848191112982062,0.3479944959188647,0.0,100
At2g46140_tile7,nardini_Frac I_raw,0.025293002962671417,0.12812406555296157,0.0,100
At2g46140_tile7,nardini_Frac K_raw,-0.026129901269960697,0.1264086304988741,0.0,100
At2g46140_tile7,nardini_Frac L_raw,0.02264411922342765,0.13399063671678055,0.0,100
At2g46140_tile7,nardini_Frac M_raw,0.008733321970769583,0.13252637890040928,0.0,100
At2g46140_tile7,nardini_Frac N_raw,-0.053862258141013634,0.1857392844884769,0.0,100
At2g46140_tile7,nardini_Frac P_raw,0.03022975572909908,0.1853660697385643,0.0,100
At2g46140_tile7,nardini_Frac Q_raw,0.009840851638355108,0.12301349842778797,0.0,100
At2g46140_tile7,nardini_Frac R_raw,0.024655261258915352,0.12316407201148216,0.0,100
At2g46140_tile7,nardini_Frac S_raw,-0.0015786656233150271,0.12417903852606312,0.0,100
At2g46140_tile7,nardini_Frac T_raw,0.03510479207989553,0.1240559027103285,0.0,100
At2g46140_tile7,nardini_Frac V_raw,-0.005741497913514612,0.1251165662463604,0.0,100
At2g46140_tile7,nardini_Frac W_raw,0.004494923119107596,0.13656525709646072,0.0,100
At2g46140_tile7,nardini_Frac Y_raw,0.005704508984936248,0.1413412007365938,0.0,100
At2g46140_tile7,nardini_Frac K+R_raw,-0.00017830428034329166,0.21786213710700783,0.0,100
At2g46140_tile7,nardini_Frac D+E_raw,0.025071419632073565,0.20183162452739659,0.0,100
At2g46140_tile7,nardini_Frac Polar_raw,-0.005269341170022051,0.16104238112926858,0.0,100
At2g46140_tile7,nardini_Frac Aliphatic_raw,-0.016936701588972744,0.16704118970363066,0.0,100
At2g46140_tile7,nardini_Frac Aromatic_raw,0.011116342462238344,0.1768303441402862,0.0,100
At2g46140_tile7,nardini_R/K Ratio_raw,0.012229031080051172,0.08887379521845941,0.0,100
At2g46140_tile7,nardini_E/D Ratio_raw,-0.002892214753277913,0.09350408945702705,0.0,100
At2g46140_tile7,nardini_Frac Chain Expanding_raw,0.03308064379337681,0.16878345311818932,0.0,100
At2g46140_tile7,nardini_FCR_raw,0.0032814707555337357,0.24057186557585725,0.0,100
At2g46140_tile7,nardini_NCPR_raw,-0.00863628405432273,0.08486337470221123,0.0,100
At2g46140_tile7,nardini_Hydrophobicity_raw,-0.007369639941968776,0.25396191248221556,0.0,100
At2g46140_tile7,nardini_Disorder Promoting_raw,0.0013021635142330171,0.13933026792204797,0.0,100
At2g46140_tile7,nardini_Iso point_raw,-0.016040513894989936,0.2187039500398783,0.0,100
At2g46140_tile7,nardini_PPII_raw,0.00929952323067278,0.35565511154255863,0.0,100
At2g46140_tile7,nardini_A Patch_raw,-0.04909227742464854,0.18068220819246106,0.0,100
At2g46140_tile7,nardini_D Patch_raw,-0.016745296015491462,0.19395700488554546,0.0,100
At2g46140_tile7,nardini_I Patch_raw,-0.035847461210667626,0.2775699060465619,0.0,100
At2g46140_tile7,nardini_K Patch_raw,-0.04845725374779195,0.3919125701577774,0.0,100
At2g46140_tile7,nardini_L Patch_raw,0.021258373151620907,0.41606057644326316,0.0,100
At2g46140_tile7,nardini_S Patch_raw,-0.04443849930501745,0.2877756344752359,0.0,100
At2g46140_tile7,nardini_T Patch_raw,-0.05831951380494467,0.2747827095472563,0.0,100
At2g46140_tile7,nardini_V Patch_raw,0.005166773453698581,0.10141858363671502,0.0,100
At2g46140_tile7,nardini_Frac A_zscore,-0.005671598042063714,0.093307159817376,0.0,100
At2g46140_tile7,nardini_Frac C_zscore,-0.07973943979394536,0.28605493492405515,0.0,100
At2g46140_tile7,nardini_Frac D_zscore,0.010650179125597745,0.13502897556026222,0.0,100
At2g46140_tile7,nardini_Frac E_zscore,0.0015104264710213216,0.09648409915630862,0.0,100
At2g46140_tile7,nardini_Frac F_zscore,0.0172567791270231,0.17055885831379938,0.0,100
At2g46140_tile7,nardini_Frac G_zscore,0.0015769490123684112,0.1663708921315203,0.0,100
At2g46140_tile7,nardini_Frac I_zscore,0.02155064824214395,0.15260249369726164,0.0,100
At2g46140_tile7,nardini_Frac K_zscore,-0.022343713333076175,0.0913896263594281,0.0,100
At2g46140_tile7,nardini_Frac L_zscore,0.04062148828689911,0.1501454971401204,0.0,100
At2g46140_tile7,nardini_Frac M_zscore,0.007367241052917934,0.1331395212482333,0.0,100
At2g46140_tile7,nardini_Frac P_zscore,0.019785725893347178,0.1691108031647384,0.0,100
At2g46140_tile7,nardini_Frac Q_zscore,-0.013562345011141454,0.10998967336101265,0.0,100
At2g46140_tile7,nardini_Frac R_zscore,-0.01984974042306746,0.12174807281030224,0.0,100
At2g46140_tile7,nardini_Frac S_zscore,-0.010206047118830391,0.08583894086159993,0.0,100
At2g46140_tile7,nardini_Frac T_zscore,0.011083201811571077,0.17606887207640762,0.0,100
At2g46140_tile7,nardini_Frac V_zscore,0.0027667911479904174,0.132683949095805,0.0,100
At2g46140_tile7,nardini_Frac W_zscore,-0.010806217282798855,0.3164828244608482,0.0,100
At2g46140_tile7,nardini_Frac Y_zscore,0.02201020516569012,0.21744284133022435,0.0,100
At2g46140_tile7,nardini_Frac K+R_zscore,-0.005767315219124738,0.10004321306928768,0.0,100
At2g46140_tile7,nardini_Frac D+E_zscore,0.005206909261436274,0.08178294691943386,0.0,100
At2g46140_tile7,nardini_Frac Polar_zscore,-0.005755175982201299,0.09331147478667476,0.0,100
At2g46140_tile7,nardini_Frac Aliphatic_zscore,-0.014328338003431095,0.1725154834271656,0.0,100
At2g46140_tile7,nardini_Frac Aromatic_zscore,0.02005466523009236,0.2447046019493795,0.0,100
At2g46140_tile7,nardini_R/K Ratio_zscore,0.019116901227060345,0.0962387235287191,0.0,100
At2g46140_tile7,nardini_E/D Ratio_zscore,0.0003705910708394758,0.09464658716494782,0.0,100
At2g46140_tile7,nardini_Frac Chain Expanding_zscore,0.014979541361928526,0.08726536378861541,0.0,100
At2g46140_tile7,nardini_FCR_zscore,0.0048922591558834706,0.09126626774606525,0.0,100
At2g46140_tile7,nardini_NCPR_zscore,-0.004757639589407465,0.0918792531636863,0.0,100
At2g46140_tile7,nardini_Hydrophobicity_zscore,-0.006860254620979301,0.24833449664468646,0.0,100
At2g46140_tile7,nardini_Disorder Promoting_zscore,0.010695282218213238,0.09216672123134298,0.0,100
At2g46140_tile7,nardini_Iso point_zscore,-0.012731071187452139,0.08823228612567977,0.0,100
At2g46140_tile7,nardini_PPII_zscore,-0.002931203564747214,0.08729707830474775,0.0,100
At2g46140_tile7,nardini_V Patch_zscore,-0.03152941414334697,0.31127821821592705,0.0,100
At2g46140_tile7,cider_kappa,0.011006411206557775,0.11131760991909444,0.0,100
At2g46140_tile7,cider_omega,-0.014408882148538742,0.11227060161256212,0.0,100
At2g46140_tile7,cider_delta,0.007448022523267126,0.11347087512741254,0.0,100
At2g46140_tile7,cider_mean_net_charge,-0.005008041055752198,0.21581922145243373,0.0,100
At2g46140_tile7,cider_fraction_neutral,-0.013203814606268533,0.2508922469869869,0.0,100
At2g46140_tile7,sparrow_SCD,0.01172224414648753,0.07867146235971392,0.0,100
At2g46140_tile7,sparrow_SHD,-0.012802084013176156,0.19801511310767264,0.0,100
At2g46140_tile7,sparrow_complexity,-0.0019164997836204972,0.18883734032380578,0.0,100
At2g46140_tile7,sparrow_scaled_rg,0.015823114843947,0.404894408006787,0.0,100
At2g46140_tile7,sparrow_scaled_re,-0.00296609107852748,0.28871566559010386,0.0,100
At2g46140_tile7,sparrow_prefactor,0.014731841081894301,0.18842872065348254,0.0,100
At2g46140_tile7,sparrow_scaling_exponent,-0.004796696429471594,0.3348490427997131,0.0,100
At2g46140_tile7,mpipi_epsilon_self,-0.011049031861756273,0.10208846626356832,0.0,100
At2g46140_tile7,calvados_epsilon_self,-0.0035058607424736494,0.0964869947054538,0.0,100
At2g46140_tile7,avg_helix_prob,0.004545980571424315,0.10074250424007297,0.0,100
At2g46140_tile7,avg_beta_prob,0.005443203264607892,0.10305832418527261,0.0,100
At2g46140_tile7,avg_coil_prob,-0.00040955817868476433,0.1087069313775656,0.0,100
At2g46140_tile7,avg_mito_targeting,-0.010975546238212114,0.09597562789854888,0.0,100
At2g46140_tile7,avg_nes,0.014240702367097603,0.09156386483324225,0.0,100
At2g46140_tile7,avg_nis,-0.00842414177343721,0.09829050520158751,0.0,100
TgL_8x,nardini_Frac A_raw,0.00021406346524148107,0.09943314968020289,0.0,100
TgL_8x,nardini_Frac C_raw,0.005764585492650956,0.1631003156612952,0.0,100
TgL_8x,nardini_Frac D_raw,-0.011479646852844482,0.08106452821945416,0.0,100
TgL_8x,nardini_Frac E_raw,0.009401366554513084,0.08941576802660332,0.0,100
TgL_8x,nardini_Frac F_raw,-0.0034932013336968653,0.14453407898409548,0.0,100
TgL_8x,nardini_Frac G_raw,-0.0027494341791956213,0.10898076449626987,0.0,100
TgL_8x,nardini_Frac H_raw,0.013789464996513083,0.1680796807158597,0.0,100
TgL_8x,nardini_Frac I_raw,-0.00781376523118315,0.144714593905373,0.0,100
TgL_8x,nardini_Frac K_raw,-0.0003130123136560364,0.10812899559374213,0.0,100
TgL_8x,nardini_Frac L_raw,0.007679706963961036,0.0886998638742185,0.0,100
TgL_8x,nardini_Frac M_raw,-0.016587746578508766,0.09256716260707008,0.0,100
TgL_8x,nardini_Frac N_raw,0.016856270285767524,0.08987012824470757,0.0,100
TgL_8x,nardini_Frac P_raw,-0.007163273460791947,0.12134768021398047,0.0,100
TgL_8x,nardini_Frac Q_raw,0.005037061813409751,0.0927010367660708,0.0,100
TgL_8x,nardini_Frac R_raw,0.0007399440408731048,0.11524251943902238,0.0,100
TgL_8x,nardini_Frac S_raw,-0.014035559229927332,0.1058570495466729,0.0,100
TgL_8x,nardini_Frac T_raw,-0.004422564779110703,0.09923129316575197,0.0,100
TgL_8x,nardini_Frac V_raw,0.017871070851335966,0.10240353573697215,0.0,100
TgL_8x,nardini_Frac W_raw,0.008808270036387402,0.10430214511796285,0.0,100
TgL_8x,nardini_Frac Y_raw,-0.0035417028369107034,0.13927611984635788,0.0,100
TgL_8x,nardini_Frac K+R_raw,-0.005155280855967281,0.11862968781624818,0.0,100
TgL_8x,nardini_Frac D+E_raw,-0.021070321761986924,0.11966467688967763,0.0,100
TgL_8x,nardini_Frac Polar_raw,0.007620531426450941,0.10136398093725912,0.0,100
TgL_8x,nardini_Frac Aliphatic_raw,-0.007525280438110282,0.13550973747087458,0.0,100
TgL_8x,nardini_Frac Aromatic_raw,0.018299876493067718,0.1366107399533098,0.0,100
TgL_8x,nardini_R/K Ratio_raw,0.0032928808323326926,0.07089919260651399,0.0,100
TgL_8x,nardini_E/D Ratio_raw,0.000981611356958615,0.06102811502875731,0.0,100
TgL_8x,nardini_Frac Chain Expanding_raw,-0.00950957767440533,0.09155255016285818,0.0,100
TgL_8x,nardini_FCR_raw,-0.01449394402217295,0.14356089828910165,0.0,100
TgL_8x,nardini_NCPR_raw,0.007765914875083289,0.12411716319709694,0.0,100
TgL_8x,nardini_Hydrophobicity_raw,0.008720847065805644,0.20861841760945046,0.0,100
TgL_8x,nardini_Disorder Promoting_raw,-0.014345400705586797,0.09832361085310122,0.0,100
TgL_8x,nardini_Iso point_raw,0.009797035154689429,0.10538165924398038,0.0,100
TgL_8x,nardini_PPII_raw,-0.008104131461691694,0.12328218281665923,0.0,100
TgL_8x,nardini_A Patch_raw,-0.0052079055415808735,0.11874896273049501,0.0,100
TgL_8x,nardini_D Patch_raw,-0.014464137690452916,0.23188783217813977,0.0,100
TgL_8x,nardini_G Patch_raw,0.01529812402546256,0.27556464596054264,0.0,100
TgL_8x,nardini_K Patch_raw,-0.006336439092321534,0.1288902455664978,0.0,100
TgL_8x,nardini_N Patch_raw,0.007846866898874615,0.3848723742891668,0.0,100
TgL_8x,nardini_P Patch_raw,-0.0014088757558103134,0.2919543188184196,0.0,100
TgL_8x,nardini_Q Patch_raw,-0.01011218977551664,0.27932605730681076,0.0,100
TgL_8x,nardini_S Patch_raw,0.013079388787376632,0.17729467397433227,0.0,100
TgL_8x,nardini_T Patch_raw,0.028934265223376335,0.3822596913307715,0.0,100
TgL_8x,nardini_Frac A_zscore,0.0023573369632693326,0.09488704982859479,0.0,100
TgL_8x,nardini_Frac D_zscore,-0.0004080888132498578,0.08465753045511425,0.0,100
TgL_8x,nardini_Frac G_zscore,-0.002418045470887819,0.10785982511687438,0.0,100
TgL_8x,nardini_Frac K_zscore,0.005425039930227506,0.10506372735421368,0.0,100
TgL_8x,nardini_Frac L_zscore,0.0071714358114347,0.11102375244995019,0.0,100
TgL_8x,nardini_Frac M_zscore,-0.006912873439869755,0.06550035223341137,0.0,100
TgL_8x,nardini_Frac N_zscore,0.012995756092227811,0.1028810294322555,0.0,100
TgL_8x,nardini_Frac Q_zscore,-0.00647891635571679,0.10538261847700255,0.0,100
TgL_8x,nardini_Frac S_zscore,-0.008429113567436163,0.06514037020083041,0.0,100
TgL_8x,nardini_Frac W_zscore,0.02028666956253186,0.11420797037186167,0.0,100
TgL_8x,nardini_Frac K+R_zscore,0.007361487096737281,0.12383875871149973,0.0,100
TgL_8x,nardini_Frac D+E_zscore,0.0032932671499636395,0.061350813624602735,0.0,100
TgL_8x,nardini_Frac Polar_zscore,-0.0006421921198983679,0.05903582895630737,0.0,100
TgL_8x,nardini_Frac Aliphatic_zscore,0.0024106683524353543,0.12011558451432368,0.0,100
TgL_8x,nardini_Frac Aromatic_zscore,0.0037443137093756394,0.16374062417217924,0.0,100
TgL_8x,nardini_R/K Ratio_zscore,0.0016398661884163327,0.06901205017923437,0.0,100
TgL_8x,nardini_E/D Ratio_zscore,0.001963485359366251,0.05818939739364914,0.0,100
TgL_8x,nardini_Frac Chain Expanding_zscore,-0.005318973862666955,0.06574241824406443,0.0,100
TgL_8x,nardini_FCR_zscore,0.002873187710094185,0.06051771842306764,0.0,100
TgL_8x,nardini_NCPR_zscore,0.006938888914438907,0.13014940027142413,0.0,100
TgL_8x,nardini_Hydrophobicity_zscore,-0.009010537177779972,0.08630131648942732,0.0,100
TgL_8x,nardini_Disorder Promoting_zscore,-0.012217547107367275,0.06491287514423773,0.0,100
TgL_8x,nardini_Iso point_zscore,0.005260209039620911,0.09782493531101667,0.0,100
TgL_8x,nardini_PPII_zscore,-0.00373027179938243,0.06882901205515614,0.0,100
TgL_8x,cider_kappa,0.00932590839971874,0.07924402567875291,0.0,100
TgL_8x,cider_omega,0.005367979349342014,0.07172054325687167,0.0,100
TgL_8x,cider_delta,0.00630153785666453,0.07663239969101408,0.0,100
TgL_8x,cider_mean_net_charge,-0.003391601102179181,0.1512947191339693,0.0,100
TgL_8x,cider_fraction_neutral,0.026033827927630537,0.16652312056851146,0.0,100
TgL_8x,sparrow_SCD,-0.007058064731680547,0.08070074223871014,0.0,100
TgL_8x,sparrow_SHD,-0.0011566729155379255,0.15325404785769192,0.0,100
TgL_8x,sparrow_complexity,-0.014954935347832918,0.1625323762888662,0.0,100
TgL_8x,sparrow_scaled_rg,-0.028605234237956148,0.1033770602355339,0.0,100
TgL_8x,sparrow_scaled_re,-0.02273807070569779,0.09203299248734165,0.0,100
TgL_8x,sparrow_prefactor,0.01689518756473214,0.1231671676834029,0.0,100
TgL_8x,sparrow_scaling_exponent,-0.027664310622763887,0.10344174786408823,0.0,100
TgL_8x,sparrow_asphericity,-0.020313248788628085,0.10115920418781328,0.0,100
TgL_8x,mpipi_epsilon_self,-0.009698236920734736,0.0737069153381474,0.0,100
TgL_8x,calvados_epsilon_self,-0.01289829462438839,0.07183292536959372,0.0,100
TgL_8x,avg_helix_prob,0.007200891031349649,0.07642869293680118,0.0,100
TgL_8x,avg_beta_prob,0.0031300562832142515,0.07432886462226664,0.0,100
TgL_8x,avg_coil_prob,-0.0043775422846979665,0.06595474597357562,0.0,100
TgL_8x,avg_mito_targeting,0.018746673071750385,0.21191944371633928,0.0,100
TgL_8x,avg_nes,-0.013479829952972566,0.06327270859092422,0.0,100
TgL_8x,avg_nis,0.0014429800075082295,0.06358515334478676,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac A_raw,0.010849492206918929,0.09659961791016924,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac C_raw,0.04949341575733932,0.42608829468304416,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac D_raw,0.001490676913979348,0.08810995571959422,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac E_raw,-0.013904209937990068,0.09202795815548444,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac F_raw,0.012627866711536236,0.1517995536157587,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac G_raw,0.03321724832572723,0.1468622002669807,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac H_raw,0.04149051092406711,0.35228293983484227,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac I_raw,-0.011316231454155478,0.1955433190409718,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac K_raw,-0.017213453750511393,0.08650671745659227,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac L_raw,-0.009634679314226773,0.0939607351495901,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac M_raw,0.0053624994745414345,0.12983305959563787,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac N_raw,0.016058727198000933,0.0963986114345418,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac P_raw,0.020511678153541775,0.1337371928136679,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac Q_raw,0.01787804402541463,0.09596769203837044,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac R_raw,0.009383687683137564,0.09065428886402975,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac S_raw,-0.02045991231795232,0.10274501261292346,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac T_raw,0.014561572606925999,0.09951323956713408,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac V_raw,-0.009255757587450227,0.08609487828021538,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac W_raw,0.014016098423030365,0.32399074114408094,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac Y_raw,-0.016524055608929642,0.10656843990693476,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac K+R_raw,-0.011824129552073976,0.15535133236746404,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac D+E_raw,-0.006701885111376229,0.13301284266272964,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac Polar_raw,0.014540575372569125,0.11829170255858343,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac Aliphatic_raw,-0.020643306870463292,0.14368338550882842,0.0,100
Os_LEA_or3__Kappa_up_2_,nardini_Frac Aromatic_raw,-0.03038908889141295,0.1450883784615167,0.0,100
